株式会社トリプルウィンコンサルティング	5010001123991	1	http://www.itm-asp.com/form/?422	http://www.triple-win.jp/index.html		03-5219-1391	1000004	東京都	千代田区大手町１丁目５番１号	東京都千代田区大手町１丁目５番１号	経営のアドバイスを提供する企業	東京都に拠点を置く経営のアドバイスを提供する企業です。同社は2009年4月に設立され、主に社会保険手続き代行サービス事業、給与処理アウトソーシング事業、企業内トレーニングアウトソーシング事業、人材戦略コンサルティング事業、経営研修事業に従事しています。その業界における専門知識と経験を活かし、人材・アウトソーシング、コンサルティング、企業研修、事務処理代行、人材派遣、組織コンサル、経営コンサルの分野で幅広く事業展開しています。	コンサルティング	経営コンサル
株式会社Ｃｒコンシェルジュ	5010001126037	1	http://www.cr-concierge.co.jp/postform/form.php	http://www.cr-concierge.co.jp	aq-info@cr-concierge.co.jp	03-5833-5458	1010025	東京都	千代田区神田佐久間町３丁目１６番５号全美ビル２階	東京都千代田区神田佐久間町３丁目１６番５号全美ビル２階	経費削減コンサルティング企業	東京都に拠点を置く経費削減コンサルティング企業です。2009年に設立された当社は、ネットワークインフラ設置事業、情報入力アウトソーシング事業、Webマーケティング支援事業、照明設備販売事業、システムインテグレーション事業を展開しており、生活用品、IT、人材・アウトソーシング、コンサルティング、Webマーケコンサル、Webアプリ・サービス運営、データ入力・事務作業代行、ITインフラストラクチャー、受託開発、経営コンサル、照明器具の幅広い業界において活動しています。	コンサルティング	経営コンサル
株式会社オンデマンドコミュニケーションズ	5010001126730	0	http://www.od-c.com/contact/	http://www.od-c.com/		03-3248-1606	1950055	東京都	町田市三輪緑山２丁目３０番６	東京都町田市三輪緑山２丁目３０番６	ブライダル事業や事業立案支援などのコンサルティングを行う企業	東京都に位置する企業で、ブライダル事業や事業立案支援などのコンサルティングを行っています。2009年に設立され、営業支援サービス事業、人材戦略コンサルティング事業、通信コンサル業を展開しています。広告・制作、生活関連サービス、人材・アウトソーシング、コンサルティングなど、幅広い業界で活動しています。	コンサルティング	総合系コンサル
株式会社クエスト	5010001127398	0	http://quest-inc.biz/%E3%81%8A%E5%95%8F%E3%81%84%E5%90%88%E3%81%9B/	http://quest-inc.biz/		03-5215-6960	1420042	東京都	品川区豊町１丁目５－２	東京都品川区豊町１丁目５－２	新規事業開発コンサルティングと食品販売、映像制作を手掛ける企業	東京都を拠点に、新規事業開発コンサルティングと食品販売、映像制作を手掛ける企業です。2009年9月に設立され、広告・制作、食品、IT、商社などの業界で活動しています。ウェブマーケティング支援、ビデオプロダクション、肉類販売、魚介類卸売などの事業を展開し、販促企画や経営コンサルティングも提供しています。	コンサルティング	経営コンサル
株式会社パルトネール	5010001129097	1	https://partenairejapan.co.jp/contact_us/	https://partenairejapan.co.jp/	asano@partenairejapan.co.jp	03-3668-9888	1030004	東京都	中央区東日本橋３丁目６番１６－１１０３号	東京都中央区東日本橋３丁目６番１６－１１０３号	人事や組織に関するコンサルティングを提供する企業	2009年12月に設立された東京都に拠点を置く企業であり、人事や組織に関するコンサルティングを提供しています。同社は、教育支援事業、営業支援サービス事業、人材戦略コンサルティング事業を手がけており、人材・アウトソーシング、教育、コンサルティングなどの幅広い業界に対応しています。	コンサルティング	経営コンサル
株式会社シンプル	5010001135517	14	http://www.simple-corp.jp/inquiry/	http://www.simple-corp.jp/	info@simple-corp.jp	0277-46-7738	3760034	群馬県	桐生市東１丁目３番２９号	群馬県桐生市東１丁目３番２９号	ビジネスコンサルティング企業、研修やイベントも提供	2010年に群馬県で設立されたビジネスコンサルティング企業です。主にマーケティングコンサルティング事業やセミナー企画・運営事業、研修セミナー事業を提供しています。その他、人材・アウトソーシング、販促コンサル、経営コンサル、不動産コンサルといった幅広い業種での活動も行っています。	コンサルティング	経営コンサル
株式会社プラウド	5010001135863	1	http://proud-japan.co.jp/contents/inquiry/	http://proud-japan.co.jp		03-5204-2271	1040031	東京都	中央区京橋１丁目３番２号モリイチビルディング６階	東京都中央区京橋１丁目３番２号モリイチビルディング６階	企業向け教育・コンサルティング企業	2004年12月に東京都で設立された企業向け教育・コンサルティング企業です。主な事業はセミナー企画・運営事業、営業支援サービス事業、研修セミナー事業です。主要な業界は人材・アウトソーシング、コンサルティング、企業研修、セミナー、人材紹介、経営コンサル、その他コンサルです。	コンサルティング	経営コンサル
株式会社シェアマインド	5010001136283	12	https://www.sharemind.co.jp/contact/	https://www.sharemind.co.jp/about-us		03-5977-3701	1020083	東京都	千代田区麹町１丁目３番地ダイアン麹町ビル５階	東京都千代田区麹町１丁目３番地ダイアン麹町ビル５階	企業のデータベースマーケティングなどのマネジメントを担当する会社	1991年に東京都に設立された企業のデータベースマーケティング管理やマネジメントを専門とする会社です。主な事業はデータ管理システムの構築とマーケティングコンサルティングです。IT、コンサルティング、Webアプリ・サービス運営、販促コンサル、経営コンサルなどの業界でご活躍しています。	コンサルティング	経営コンサル
株式会社ロシェル	5010001136804	0	https://www.rochelle.co.jp/contact.html	http://www.rochelle.co.jp/index.html		03-5829-8412	1010025	東京都	千代田区神田佐久間町２丁目１番地	東京都千代田区神田佐久間町２丁目１番地	中小企業の事業承継を支援する企業	東京都に拠点を置く中小企業の事業承継を支援する企業です。1984年4月に設立され、人材・アウトソーシング業界を中心にセミナー企画・運営事業、ビジネス承継支援事業、研修セミナー事業などを展開しています。その他サービスや経営コンサルティングなど、幅広い業種・業態に対応しています。	コンサルティング	経営コンサル
株式会社Ｃ　Ｆｉｖｅ　Ｍａｎａｇｅｍｅｎｔ	5010001137744	0	http://www.cfive.jp/contact/index.html	http://www.cfive.jp/index.html		03-5148-1677	1040045	東京都	中央区築地３丁目１番１０号	東京都中央区築地３丁目１番１０号	企業の経営改善や再建を支援するコンサルティング企業	東京都を拠点にするコンサルティング企業であり、企業の経営改善や再建を支援しています。その主な業務は海外ビジネスアドバイザリー事業で、2011年1月に設立されました。主にコンサルティング、経営コンサル、その他コンサルの業界で活動しています。	コンサルティング	経営コンサル
マイルストーンターンアラウンドマネジメント株式会社	5010001139121	4	http://www.milestone-tm.co.jp/contact/	http://www.milestone-tm.co.jp		03-6860-3510	1020083	東京都	千代田区麹町４丁目５番地２０	東京都千代田区麹町４丁目５番地２０	中小企業にサービスを提供する会社	2005年2月に東京都に設立された金融、コンサルティング、およびベンチャーキャピタルの企業です。同社は中小企業に対してスタートアップ投資事業、マーケティングコンサルティング事業、および財務アドバイザリー事業を提供しています。	コンサルティング	財務コンサル
株式会社アライアンス・トーン	5010001139856	0	https://www.alliancetone.co.jp/#contact	https://www.alliancetone.co.jp/		03-5579-9639	1040032	東京都	中央区八丁堀３丁目１番３号	東京都中央区八丁堀３丁目１番３号	経営コンサルティング企業	2008年6月に東京都で設立された経営コンサルティング企業です。主に、コンサルティング、資産運用コンサル、経営コンサルの業務を行っています。	コンサルティング	経営コンサル
株式会社資源・食糧問題研究所	5010001142785	1	http://www.nrri.co.jp/contact	http://www.nrri.co.jp/	info@nrri.co.jp	0287-62-7622	3250058	栃木県	那須塩原市錦町３番１３号	栃木県那須塩原市錦町３番１３号	資源や食糧に関する情報提供を行う企業	2011年11月に設立された栃木県を拠点とする企業であり、資源や食糧に関する情報提供を行っています。同社はコンサルティング、経営コンサル、その他コンサルの業界で商品開発アドバイザリー事業を展開しています。	コンサルティング	経営コンサル
株式会社ラック	5010001142884	0	http://www.josei-kin.net/company/contact.html	http://www.josei-kin.net	info@josei-kin.net	03-5733-0535	1040041	東京都	中央区新富１丁目３番地９号アマイビル	東京都中央区新富１丁目３番地９号アマイビル	補助金や助成金の応募支援を行う企業	東京都に拠点を置く補助金や助成金の応募支援を行う企業です。主な事業としては、セミナー企画・運営事業、研修セミナー事業、補助金申請支援事業を展開しています。人材・アウトソーシング、その他サービス、コンサルティング、セミナー、経営コンサルに関する業界で活動しており、お客様のニーズに合わせたトータルなサービスを提供しています。	コンサルティング	経営コンサル
株式会社儀式マーケティング機構	5010001145417	0	http://gishiki-marketing.jp/wp/?page_id=19	https://gishiki-marketing.jp/	info@gishiki-marketing.jp	03-5209-5551	1010047	東京都	千代田区内神田２丁目１１番６号	東京都千代田区内神田２丁目１１番６号	冠婚葬祭関連企業に対して、集客相談やトレーニングを提供している事業者	東京都に拠点を置き、冠婚葬祭関連企業に対して集客相談やトレーニングを提供しています。2012年3月に設立され、贈答品流通卸売事業、営業支援サービス事業、企業内トレーニングアウトソーシング事業を展開しています。人材・アウトソーシング、小売・販売・卸売、コンサルティング、企業研修、お土産・ギフト、経営コンサル、その他コンサルの業界で活動しています。	コンサルティング	経営コンサル
株式会社ナレッジトラスト	5010001149475	2	http://knowledgetrust.jp/contact/	http://knowledgetrust.jp		047-369-7608	1040033	東京都	中央区新川２丁目７番７号	東京都中央区新川２丁目７番７号			コンサルティング	経営コンサル
株式会社ユメタス	5010001149938	1	http://www.yumetas.com/contact.html	http://www.yumetas.com		03-6869-9471	1040061	東京都	中央区銀座７丁目１３番６号	東京都中央区銀座７丁目１３番６号	セミナーとコンサルティングを提供する企業	2012年10月に東京都で設立されたセミナーやコンサルティングを提供する企業です。同社は営業支援サービス事業、会計・税務アドバイザリー事業、経営研修事業などを展開しており、士業、人材・アウトソーシング、コンサルティング、企業研修、会計士、経営コンサルなどの多岐にわたる業界で活動しています。	コンサルティング	経営コンサル
株式会社わよみ	5010001151019	0	http://wayomi.com/contact	https://wayomi.com/			1940022	東京都	町田市森野１丁目３６－２セレステ町田１Ｆ	東京都町田市森野１丁目３６－２セレステ町田１Ｆ	顧客満足向上支援や社内コミュニケーション強化の専門企業	2013年1月に東京都で設立された研修セミナー事業および人材戦略コンサルティング事業を行う専門企業です。主な事業内容は顧客満足向上支援や社内コミュニケーション強化であり、人材・アウトソーシング、コンサルティング、企業研修、セミナー、組織コンサル、経営コンサルの業界に関与しています。	コンサルティング	経営コンサル
株式会社しのびうむ	5010001151142	1	https://www.shinobi-um.com/contact	https://www.shinobi-um.com/about	info@shinobi-um.com	03-4455-3475	1040061	東京都	中央区銀座７丁目１３番６号サガミビル２階	東京都中央区銀座７丁目１３番６号サガミビル２階	企業の経営・M&A・事業承継に関するコンサルティングを提供する会社	2013年に東京都で設立された企業の経営・M&A・事業承継に関するコンサルティングを提供する会社です。その事業領域はビジネスリサーチ事業にも及び、その他サービス、コンサルティング、研究・調査・リサーチ、経営コンサルという幅広い業界に展開しています。	コンサルティング	経営コンサル
アップスマート株式会社	5010001153568	3	https://appsmart.co.jp/#contact	https://appsmart.co.jp/		03-3221-3633	1020083	東京都	千代田区麹町３丁目７番地４号秩父屋ビル８階	東京都千代田区麹町３丁目７番地４号秩父屋ビル８階	業務の効率化や経営戦略のコンサルティングを提供している企業	東京都に拠点を置き、業務の効率化や経営戦略のコンサルティングを提供している企業です。マーケティングコンサルティング事業、Webマーケティング支援事業、システムインテグレーション事業、ビジネスコンサルティング事業、システムアドバイザリー事業など、ITやコンサルティングに関する幅広い業務を展開しています。アップスマート株式会社は、IT、コンサルティング、Webマーケコンサル、Webアプリ・サービス運営、ITコンサル、販促コンサル、経営コンサルなどの分野で活躍しています。	コンサルティング	経営コンサル
ヒルトップマネジメント株式会社	5010001155060	0	https://secure02.red.shared-server.net/www.hilltop-mgt.co.jp/?page_id=273	http://hilltop-mgt.co.jp/?page_id=730	info@hilltop-mgt.co.jp		1010062	東京都	千代田区神田駿河台１丁目７番地	東京都千代田区神田駿河台１丁目７番地	ビジネスアドバイザリー企業がマネジメント指導や人材育成など幅広くサポート	東京都に位置し、ビジネスアドバイザリー企業として、マネジメント指導や人材育成など幅広くサポートを提供しています。2013年に設立され、セミナー企画・運営事業、研修セミナー事業、健康製品販売事業などを展開しています。主に人材・アウトソーシング、小売・販売・卸売、コンサルティング、企業研修、その他小売・販売、セミナー、経営コンサルの業界で活動しています。	コンサルティング	経営コンサル
インターアジアジャパン株式会社	5010001156587	1	http://www.inter-asia.co.jp/contact.html	https://inter-asia.co.jp/company.html		03-6264-4986	1010047	東京都	千代田区内神田３丁目２２番７号	東京都千代田区内神田３丁目２２番７号	アジア向けのグローバル展開を支援する企業	2013年10月に東京都で設立された、アジア向けのグローバル展開を支援する企業です。同社は、海外ビジネスアドバイザリー事業や人材採用支援事業を展開しており、主に人材・アウトソーシング、コンサルティング業界において活動しています。その他、人材、組織コンサルティング、経営コンサルティングなどのサービスも提供しています。	コンサルティング	経営コンサル
マンション総合コンサルティング株式会社	5010001159342	1	https://www.msc-4.com/contact	https://www.msc-4.com/aboutus	info@msc-4.com	03-6280-4499	2790023	千葉県	浦安市高洲６丁目１－８－１００３	千葉県浦安市高洲６丁目１－８－１００３	マンション管理に関連したアドバイザリーやトレーニングを提供する企業	2014年3月に設立された千葉県に拠点を置く企業です。同社はマンション管理に関連したアドバイザリーやトレーニングを提供しており、セミナー企画・運営事業や経営研修事業を展開しています。人材・アウトソーシング、コンサルティング、企業研修、セミナー、経営コンサルの業界で活動しています。	コンサルティング	経営コンサル
株式会社ＦＢマネジメント	5010001160589	8	http://fbmg.co.jp/contact/	http://fbmg.co.jp/		03-3668-8711	1040032	東京都	中央区八丁堀２丁目３－９Ｈ１Ｏ八丁堀３１６	東京都中央区八丁堀２丁目３－９Ｈ１Ｏ八丁堀３１６	家族経営のビジネスに特化したコンサルティング企業	東京都を拠点に家族経営のビジネスに特化したコンサルティング企業です。2014年に設立され、主にビジネス承継支援事業を展開しています。その他のサービスや経営コンサルティングにも幅広く携わっています。	コンサルティング	経営コンサル
アイディール・リーダーズ株式会社	5010001166917	14	http://ideal-leaders.co.jp/#footer-widgets	https://evort.jp/ideal-leaders	info@ideal-leaders.co.jp		1000005	東京都	千代田区丸の内２丁目２番１号	東京都千代田区丸の内２丁目２番１号			コンサルティング	経営コンサル
株式会社経営承継支援	5010001167337	72	http://jms-support.jp/contact	https://jms-support.jp/outline/	info@jms-support.jp	03-6279-0457	1000013	東京都	千代田区霞が関３丁目２番１号	東京都千代田区霞が関３丁目２番１号	中小企業向けM&Aや事業継承コンサルティングを提供する企業	2015年4月に東京都に設立された企業であり、中小企業向けのM&Aや事業継承コンサルティングを提供しています。主な業務は営業支援サービス事業であり、コンサルティング業界においては経営コンサルやその他コンサルに分類されています。	コンサルティング	経営コンサル
株式会社ＭＴＡ	5010001169275	1	https://mtac.jp/contact-page/	https://mtac.jp/	info@mtaco.jp	03-4405-8157	1040061	東京都	中央区銀座７丁目１３番６号	東京都中央区銀座７丁目１３番６号	新規顧客開拓や販路拡大のコンサルティングを提供する企業	東京都に所在する新規顧客開拓や販路拡大のコンサルティングを提供する企業です。2015年7月に設立され、マーケティングコンサルティング事業、海外ビジネスアドバイザリー事業、営業支援サービス事業、販促企画事業を展開しています。主な業界はコンサルティング、販促コンサル、製造業コンサル、経営コンサル、その他コンサルです。	コンサルティング	経営コンサル
株式会社ＭＩＲＡＩ	5010001172881	0	http://mirai-01.jp/contact1/	http://mirai-01.jp	info@mirai-01.jp	03-4405-9285	1340083	東京都	江戸川区中葛西２丁目１４番７号ヴァンテ葛西１０６	東京都江戸川区中葛西２丁目１４番７号ヴァンテ葛西１０６	経営支援・Webコンサルティング企業	2016年1月14日に神奈川県で設立された経営支援・Webコンサルティング企業です。同社はマーケティングコンサルティング事業、Webマーケティング支援事業、補助金申請支援事業、システムインテグレーション事業など、さまざまなサービスを提供しており、主にITおよびその他サービス、コンサルティング分野で活動しています。株式会社ＭＩＲＡＩは、Webアプリ・サービス運営やITインフラストラクチャー、販促コンサルなどの業務にも取り組んでおり、幅広い経営コンサルティングサービスを提供しています。	コンサルティング	経営コンサル
株式会社スナジャパン	5010001173211	2	http://sunajapan.com/%E3%81%8A%E5%95%8F%E5%90%88%E3%81%9B/	http://sunajapan.com/		03-6661-7401	1030025	東京都	中央区日本橋茅場町２丁目１４番７号日本橋テイユービル４階	東京都中央区日本橋茅場町２丁目１４番７号日本橋テイユービル４階	企業の経営相談に応じ、助言を行っている企業	東京都に位置する企業であり、企業の経営相談に応じ助言を行っております。当社の主な事業は、中国語翻訳・通訳サービス事業、障がい者雇用促進事業、研修セミナー事業、韓国語通訳・翻訳事業、英語翻訳事業、および言語通訳・翻訳サービス事業です。2016年1月27日に設立され、主に医療・製薬・福祉、広告・制作、人材・アウトソーシング、コンサルティング、障害者福祉、企業研修、CM制作・映像制作、セミナー、翻訳・通訳、経営コンサルの業界において活動しております。	コンサルティング	経営コンサル
アルト経営パートナー株式会社	5010001174721	1	http://altopartner.co.jp/%E3%81%8A%E5%95%8F%E3%81%84%E5%90%88%E3%82%8F%E3%81%9B/	http://altopartner.co.jp/会社概要/		03-5812-4482	1100005	東京都	台東区上野６丁目１番６号１００５号室	東京都台東区上野６丁目１番６号１００５号室	女性向け事業承継や経営セミナー、コンサルを提供する企業	東京都に本社を構え、女性向け事業承継や経営セミナー、コンサルを提供している企業です。2016年4月6日に設立され、セミナー企画・運営事業、ビジネス承継支援事業、研修セミナー事業を展開しています。主要業界は人材・アウトソーシング、その他サービス、コンサルティング、セミナー、その他サービス、経営コンサルです。	コンサルティング	経営コンサル
みらいチャレンジ株式会社	5010001174878	0	http://mirai-challenge.com/contact/	http://mirai-challenge.com/		03-6263-0447	1040031	東京都	中央区京橋１丁目６番１３号金葉ビル６階	東京都中央区京橋１丁目６番１３号金葉ビル６階	企業の課題や問題を支援する企業	2016年4月15日に東京都に設立された企業です。同社は、資材供給事業、マーケティングコンサルティング事業、営業支援サービス事業を通じて、企業の課題や問題を支援しています。主な業界は、材料・資源、コンサルティング、建築資材、販促コンサル、経営コンサル、その他コンサルです。	コンサルティング	経営コンサル
株式会社エムプラウド	5010001180190	1	http://www.m-proud.co.jp/636235791	http://www.m-proud.co.jp/		03-6403-0817	1040061	東京都	中央区銀座６丁目１４番８号	東京都中央区銀座６丁目１４番８号	企業が経営コンサルティングとセミナーを企画・運営している企業	2016年12月14日に東京都で設立された企業です。同社は、経営コンサルティングとセミナーを企画・運営することを主な事業としており、セミナー企画・運営事業、講義者派遣事業、ビジネスマッチングサービス事業を展開しています。人材・アウトソーシング、コンサルティング、セミナー、人材紹介、人材派遣、その他人材、経営コンサルの業界で活動しています。	コンサルティング	経営コンサル
有限会社日本アイ・オー・シー	5010002040699	1	http://j-ioc.sakura.ne.jp/old-site/info.html	http://j-ioc.sakura.ne.jp/old-site/		03-5623-0188	1030027	東京都	中央区日本橋２丁目２－３	東京都中央区日本橋２丁目２－３	企業が提供するコンサルティングサービス企業	東京都を拠点に、2003年12月に設立されたコンサルティングサービス企業です。同社は、セミナー企画・運営事業、営業支援サービス事業、研修セミナー事業、講義者派遣事業を展開しており、人材・アウトソーシング、コンサルティング、企業研修、セミナー、人材派遣、経営コンサル、その他コンサルの業界で活動しています。	コンサルティング	経営コンサル
有限会社津上工作室	5010002042084	2	http://www.tsugami-workshop.jp/contact.html	http://www.tsugami-workshop.jp		03-3272-0706	3530004	埼玉県	志木市本町５丁目１７番６６号７０９号室	埼玉県志木市本町５丁目１７番６６号７０９号室	企業の経営支援や意見表明、講演イベントを実施している会社	東京都に拠点を置く企業の経営支援や意見表明、講演イベントを実施している会社です。主にコンサルティング、経営コンサル、その他コンサルの営業支援サービス事業を展開しています。	コンサルティング	経営コンサル
有限会社トラスト	5010002053651	7	http://www.tokyo-trust.jp/contact/index.html	http://www.tokyo-trust.jp/		03-5201-3722	1030027	東京都	中央区日本橋３丁目２番１４号日本橋ＫＮビル４階	東京都中央区日本橋３丁目２番１４号日本橋ＫＮビル４階	女性起業家の視点を活かしたWebマーケティング支援を提供する企業	1997年5月に設立され、東京都を拠点とする企業です。同社は、女性起業家の視点を活かしたWebマーケティング支援を提供しており、セールスアウトソーシング事業、研修セミナー事業、Webマーケティング支援事業、販促企画事業など、幅広い業務を展開しています。主にIT、人材・アウトソーシング、コンサルティング、Webマーケコンサル、営業代行・販売代行、セミナー、業務請負、販促コンサル、経営コンサルといった産業分野に関与しています。	コンサルティング	経営コンサル
株式会社サリックス	5010003022911	9	http://www.salix.co.jp/contact.html	https://www.salix.co.jp/about/salix/		048-858-6111	1120006	東京都	文京区小日向２丁目１番１７号	東京都文京区小日向２丁目１番１７号			コンサルティング	経営コンサル
株式会社ブレーンアンドマイスター	5010101009686	0	http://www.brain-meister.co.jp/html/inquiry.html	http://brain-meister.co.jp/	info@brain-meister.co.jp	042-682-2152	1920364	東京都	八王子市南大沢５丁目３番地２－５０２	東京都八王子市南大沢５丁目３番地２－５０２	宿泊施設の運営支援と維持管理を提供する会社	2001年5月に東京都にて設立された宿泊施設の運営支援と維持管理を提供する会社です。同社は清掃業務サービス事業、住宅清掃業、施設運営管理事業、ホテルスタッフ派遣事業、およびホテルマネジメント事業を行っています。主要な業界は生活関連サービス、人材・アウトソーシング、不動産、コンサルティング、観光・宿泊・レジャーのほか、人材派遣、不動産管理、ビル清掃・ハウス清掃、経営コンサル、その他コンサル、ホテル・旅館業を含みます。	コンサルティング	経営コンサル
株式会社アイ・ピー・エル	5010401000782	0	http://www.i-pl.co.jp/sub5.html	http://www.i-pl.co.jp/		03-3582-8848	1060041	東京都	港区麻布台３丁目５番５号ライオンズマンション４１０	東京都港区麻布台３丁目５番５号ライオンズマンション４１０	営業コンサルティングに特化し、部品メーカー向けのサービスを提供する企業	東京都に位置し、営業コンサルティングに特化した企業です。1971年3月に設立され、部品メーカー向けの営業支援サービス事業を提供しています。主要な業界はコンサルティング、経営コンサル、その他コンサルです。	コンサルティング	経営コンサル
株式会社グラス・ルーツ	5010401008751	7	https://www.grassroots.co.jp/contact/mailcourse/template.html	https://www.grassroots.co.jp/company/profile/	contact@grassroots.co.jp	03-6665-8358	1050014	東京都	港区芝１丁目４－３ＳＡＮＫＩ芝金杉橋ビル８Ｆ	東京都港区芝１丁目４－３ＳＡＮＫＩ芝金杉橋ビル８Ｆ	業務改善コンサルティングやコンテンツの制作を提供する企業	東京都に本社を置く1984年11月に設立された企業で、業務改善コンサルティングやコンテンツの制作を提供しています。主な事業はセミナー企画・運営事業、研修セミナー事業、企業内トレーニングアウトソーシング事業です。人材・アウトソーシング、コンサルティング、企業研修、セミナー、経営コンサルの業界で活躍しています。	コンサルティング	経営コンサル
株式会社ツィンタワーオブアメリカンデベロップメント	5010401017950	4	https://sec.alpha-mail.jp/ttadinc.jp/contact/	http://www.ttadinc.jp/index.html		03-3401-1414	1510051	東京都	渋谷区千駄ヶ谷３丁目５２番１号クロスサイドビル６階	東京都渋谷区千駄ヶ谷３丁目５２番１号クロスサイドビル６階	企業のビジネス戦略を支援する企業	東京都に位置する企業で、企業のビジネス戦略を支援しています。同社は、ウェブアプリケーション開発事業、マーケティングコンサルティング事業、イベント企画・運営事業を展開しています。1988年に設立され、広告・制作、IT、エンタメ・娯楽、コンサルティング、展示会・販促イベント、Webアプリ・サービス運営、Web制作、イベント、販促コンサル、経営コンサルの業界で活躍しています。	コンサルティング	経営コンサル
株式会社きらぼしコンサルティング	5010401019773	28	https://reg34.smp.ne.jp/regist/is?SMPFORM=tcl-lcobl-de0f357a87b61b6c13b5396dcf1f624e	https://www.kiraboshi-consul.co.jp/company/	info@kiraboshi-consul.co.jp	03-6447-5886	1070062	東京都	港区南青山３丁目１０番４３号	東京都港区南青山３丁目１０番４３号	経営情報や法律・税務・財務相談などを提供する企業サービス	東京都を拠点に、経営情報や法律・税務・財務相談などを提供する企業サービスを提供しています。税務アドバイザリー事業、セミナー企画・運営事業、財務アドバイザリー事業、ビジネス承継支援事業、研修セミナー事業、経営研修事業を行い、士業、人材・アウトソーシング、その他サービス、コンサルティング、税理士、企業研修、セミナー、財務コンサル、その他サービス、経営コンサルなどの業界に所属しています。1984年に設立されました。	コンサルティング	経営コンサル
株式会社ＮＩコンサルティング	5010401044466	56	https://www.ni-consul.co.jp/contact/inquiry.html	http://www.ni-consul.co.jp/about/office.html	info@ni-consul.co.jp	03-5781-5525	1080075	東京都	港区港南２丁目１６番１号	東京都港区港南２丁目１６番１号	中小企業に経営支援をしている企業	1991年3月1日に東京都で設立され、中小企業に対して経営支援を行っています。同社はセミナー企画・運営事業、営業支援サービス事業、研修セミナー事業、企業内トレーニングアウトソーシング事業を展開しており、主に人材・アウトソーシング、コンサルティング、企業研修、セミナー、経営コンサルなどの業界において活動しています。	コンサルティング	経営コンサル
株式会社ナショナルトラスト	5010401052592	5	http://nationaltrust.co.jp/contact	https://nationaltrust.co.jp/company		03-5410-6001	1060032	東京都	港区六本木６丁目１５番１号六本木ヒルズけやき坂テラス５Ｆ	東京都港区六本木６丁目１５番１号六本木ヒルズけやき坂テラス５Ｆ	医療施設を買収する企業	1998年11月に東京都に設立されたコンサルティング企業であり、経営コンサルを専門としています。同社は、医療施設の買収を行うことによって、業界内でのリーディングカンパニーを目指しています。	コンサルティング	経営コンサル
キャストグローバルコンサルティング株式会社	5010401056379	3	http://cast-group.biz/contactus/	https://castglobalgroup.com/locations/		03-5405-7860	1050002	東京都	港区愛宕２丁目５番１号	東京都港区愛宕２丁目５番１号	国内・海外の法務・財務分野でアドバイザリーを提供するコンサルタント企業	2000年2月に東京都に設立されたコンサルタント企業です。国内・海外の法務・財務分野でアドバイザリーを提供し、財務アドバイザリー事業、人材戦略コンサルティング事業、投資アドバイザリー事業を展開しています。主な業種はコンサルティング、財務コンサル、資産運用コンサル、組織コンサルです。	コンサルティング	財務コンサル
コンサルビューション株式会社	5010401058251	2	https://www.conbut.co.jp/inquiry/	https://www.conbut.co.jp/		03-3502-2961	1050001	東京都	港区虎ノ門１丁目２番１６号	東京都港区虎ノ門１丁目２番１６号	海外展開やマネジメント支援を提供する企業	2005年7月に設立された東京都を拠点にする企業であり、海外展開やマネジメント支援を提供しています。同社はマーケティングコンサルティング事業と海外ビジネスアドバイザリー事業を主力としており、人材・アウトソーシング、コンサルティング、企業研修、販促コンサル、経営コンサル、その他コンサルの複数の業界を展開しています。	コンサルティング	経営コンサル
株式会社プルータス・コンサルティング	5010401070264	72	http://www.plutuscon.jp/mails/	https://www.plutuscon.jp/orgas		03-3591-8123	1000013	東京都	千代田区霞が関３丁目２番５号霞が関ビルディング３５階	東京都千代田区霞が関３丁目２番５号霞が関ビルディング３５階	株や新しい株の権利を診断・評価する企業	2004年3月に東京都に設立されたコンサルティングおよび財務アドバイザリー事業を展開している企業です。同社は株や新しい株の権利を診断・評価し、財務コンサルに特化したサービスを提供しています。プルータス・コンサルティングはコンサルティング業界や財務コンサル市場で確固たる地位を築いています。	コンサルティング	財務コンサル
株式会社クロスインデックス	5010401075833	1	http://www.crossindex.jp/inquiry.html	http://www.crossindex.jp/	info@crossindex.jp	03-5848-2031	1080014	東京都	港区芝５丁目２７番３号３階ＭＢＣ	東京都港区芝５丁目２７番３号３階ＭＢＣ	海外展開支援・翻訳サービス企業	1999年8月に東京都で設立された海外展開支援・翻訳サービス企業です。同社は音声文字起こしサービス事業、海外ビジネスアドバイザリー事業、フランス語通訳翻訳事業、英語翻訳事業を主な業務としており、人材・アウトソーシング、コンサルティング、人材紹介、業務請負、翻訳・通訳、人材派遣、テープ起こし、経営コンサル、その他コンサル分野において幅広いサービスを提供しています。	コンサルティング	経営コンサル
アンカー・アドバイザーズ株式会社	5010401076666	0	http://anchor-g.com/contact.html	http://anchor-g.com/index.html		03-5408-4311	1050001	東京都	港区虎ノ門５丁目１１番１号	東京都港区虎ノ門５丁目１１番１号	経営コンサルティング事業を展開し、主にM&A支援に特化した企業	東京都に拠点を置く経営コンサルティング企業です。2011年2月に設立され、金融、コンサルティング、財務コンサル、経営コンサル、ベンチャーキャピタルの業界で活動しています。同社は、特にM&A支援に特化した経営コンサルティング事業を展開し、またスタートアップ投資事業や財務アドバイザリー事業にも注力しています。	コンサルティング	経営コンサル
